order_id,order_date,region,sales_channel,product_name,qty_sold,unit_price,discount_percent,cogs_per_unit,sales_rep,year,month,quarter,gross_revenue,discount_amount,net_revenue,total_cogs,gross_profit,gross_margin_percent
BT-01282,2023-01-12,East,Online,Eyeshadow Palette 9-shade,44,700.0,6.4,325.57,Meena G,2023,January,1,30800.0,1971.2,28828.8,14325.08,14503.72,50.309829059829056
BT-01860,2023-01-12,Central,Pharmacy,Lip Gloss,6,330.0,12.6,93.22,Vikram N,2023,January,1,1980.0,249.48,1730.52,559.3199999999999,1171.2,67.67907912072673
BT-02521,2023-01-12,Central,Pharmacy,Rose Water Toner 200ml,15,360.0,9.9,84.89,Suresh K,2023,January,1,5400.0,534.6,4865.4,1273.35,3592.0499999999997,73.82846220249107
BT-02529,2023-01-12,Central,Pharmacy,Kajal Eye Pencil,54,240.0,10.5,72.89,Suresh K,2023,January,1,12960.0,1360.8,11599.2,3936.06,7663.140000000001,66.0661080074488
BT-02699,2023-01-12,North,Salon Wholesale,Nail Polish Set (12pc),18,590.0,4.3,233.11,Deepa S,2023,January,1,10620.0,456.65999999999997,10163.34,4195.9800000000005,5967.36,58.71455643518764
BT-02837,2023-01-12,South,Online,Blush Palette,30,820.0,22.0,363.59,Anand V,2023,January,1,24600.0,5412.0,19188.0,10907.699999999999,8280.300000000001,43.153533458411516
BT-03234,2023-01-12,East,Online,Nail Polish Set (12pc),41,490.0,7.4,208.84,Meena G,2023,January,1,20090.0,1486.6600000000003,18603.34,8562.44,10040.9,53.973641292370075
BT-03813,2023-01-12,South,Modern Trade,Vitamin C Face Serum 30ml,59,650.0,17.4,185.71,Kiran T,2023,January,1,38350.0,6672.9,31677.1,10956.890000000001,20720.21,65.41069100391135
BT-03994,2023-01-12,South,General Trade,Hair Serum 100ml,55,490.0,28.7,184.58,Priya R,2023,January,1,26950.0,7734.65,19215.35,10151.900000000001,9063.449999999997,47.16775910925379
BT-04593,2023-01-12,East,Salon Wholesale,Vitamin C Face Serum 30ml,32,710.0,15.3,216.76,Meena G,2023,January,1,22720.0,3476.16,19243.84,6936.32,12307.52,63.95563463425179
BT-04718,2023-01-12,North,Modern Trade,Hair Oil 200ml,28,360.0,9.4,133.45,Rohit K,2023,January,1,10080.0,947.52,9132.48,3736.5999999999995,5395.88,59.08449840569047
BT-04756,2023-01-12,North,General Trade,Blush Palette,41,590.0,12.3,274.0,Anjali M,2023,January,1,24190.0,2975.3700000000003,21214.63,11234.0,9980.630000000001,47.04597723363547
BT-00101,2023-01-13,South,Modern Trade,Lip Gloss,40,200.0,18.7,56.96,Priya R,2023,January,1,8000.0,1496.0,6504.0,2278.4,4225.6,64.96924969249693
BT-00975,2023-01-13,East,Online,Vitamin C Face Serum 30ml,51,770.0,13.7,267.11,Pooja N,2023,January,1,39270.0,5379.99,33890.01,13622.61,20267.4,59.8034642067087
BT-01363,2023-01-13,South,Pharmacy,Night Repair Cream 50ml,49,870.0,16.6,325.12,Anand V,2023,January,1,42630.0,7076.58,35553.42,15930.880000000001,19622.539999999997,55.19170870200391
BT-02135,2023-01-13,East,Modern Trade,SPF 50 Sunscreen 100g,31,480.0,8.2,173.71,Sneha B,2023,January,1,14880.0,1220.1599999999999,13659.84,5385.01,8274.83,60.57779593318809
BT-02143,2023-01-13,East,Modern Trade,Hydrating Moisturiser 50ml,10,590.0,5.2,198.24,Pooja N,2023,January,1,5900.0,306.8,5593.2,1982.4,3610.7999999999997,64.55696202531645
BT-02621,2023-01-13,Central,General Trade,Matte Lipstick,19,480.0,10.1,178.7,Suresh K,2023,January,1,9120.0,921.1199999999999,8198.880000000001,3395.2999999999997,4803.580000000002,58.58824619948092
BT-02938,2023-01-13,West,Modern Trade,Hydrating Moisturiser 50ml,16,490.0,29.4,180.76,Priya S,2023,January,1,7840.0,2304.96,5535.04,2892.16,2642.88,47.748164421576
BT-03017,2023-01-13,South,General Trade,Nail Polish Set (12pc),23,430.0,21.1,164.39,Anand V,2023,January,1,9890.0,2086.7900000000004,7803.209999999999,3780.97,4022.2399999999993,51.54596633949362
BT-03151,2023-01-13,South,Online,Face Wash 100ml,38,300.0,21.6,97.77,Priya R,2023,January,1,11400.0,2462.4,8937.6,3715.2599999999998,5222.34,58.431122448979586
BT-03945,2023-01-13,West,General Trade,Kajal Eye Pencil,45,130.0,27.2,37.71,Nidhi C,2023,January,1,5850.0,1591.2,4258.8,1696.95,2561.8500000000004,60.15426880811496
BT-04224,2023-01-13,East,Salon Wholesale,Nail Polish Set (12pc),2,660.0,7.6,271.52,Sneha B,2023,January,1,1320.0,100.32,1219.68,543.04,676.6400000000001,55.47684638593729
BT-04470,2023-01-13,Central,Pharmacy,Night Repair Cream 50ml,26,700.0,9.2,245.21,Sunita P,2023,January,1,18200.0,1674.3999999999999,16525.6,6375.46,10150.14,61.420704845814974
BT-04932,2023-01-13,East,Online,Vitamin C Face Serum 30ml,56,750.0,4.8,262.88,Pooja N,2023,January,1,42000.0,2016.0,39984.0,14721.279999999999,25262.72,63.182072829131656
BT-00788,2023-01-14,South,Online,Mascara,11,450.0,26.9,194.18,Priya R,2023,January,1,4950.0,1331.5499999999997,3618.4500000000003,2135.98,1482.4700000000003,40.969752241982064
BT-01001,2023-01-14,North,Online,Micellar Cleansing Water,45,300.0,8.5,98.43,Deepa S,2023,January,1,13500.0,1147.5,12352.5,4429.35,7923.15,64.14207650273224
BT-02055,2023-01-14,South,Online,Hair Oil 200ml,35,300.0,31.0,91.02,Priya R,2023,January,1,10500.0,3255.0,7245.0,3185.7,4059.3,56.028985507246375
BT-02259,2023-01-14,West,Salon Wholesale,Vitamin C Face Serum 30ml,24,730.0,27.1,251.92,Rahul D,2023,January,1,17520.0,4747.92,12772.08,6046.08,6726.0,52.661743427852
BT-02427,2023-01-14,West,Online,Lip Gloss,50,280.0,29.0,98.53,Priya S,2023,January,1,14000.0,4059.9999999999995,9940.0,4926.5,5013.5,50.43762575452716
BT-02783,2023-01-14,North,Online,Compact Powder,8,470.0,11.6,151.25,Deepa S,2023,January,1,3760.0,436.15999999999997,3323.84,1210.0,2113.84,63.5963223259844
BT-02814,2023-01-14,North,General Trade,Perfume 100ml EDP,26,2550.0,8.4,1178.36,Anjali M,2023,January,1,66300.0,5569.200000000001,60730.8,30637.359999999997,30093.440000000006,49.552187687302
BT-03001,2023-01-14,Central,Pharmacy,BB Cream 30ml,26,440.0,5.8,181.06,Sunita P,2023,January,1,11440.0,663.52,10776.48,4707.56,6068.919999999999,56.31634819532908
BT-03210,2023-01-14,West,Modern Trade,Hydrating Moisturiser 50ml,24,550.0,32.5,204.49,Rahul D,2023,January,1,13200.0,4290.0,8910.0,4907.76,4002.24,44.91851851851852
BT-03557,2023-01-14,East,Modern Trade,Matte Lipstick,26,350.0,9.6,135.52,Meena G,2023,January,1,9100.0,873.6,8226.4,3523.5200000000004,4702.879999999999,57.16814159292035
BT-03723,2023-01-14,North,Pharmacy,Lip Gloss,41,280.0,9.2,84.42,Rohit K,2023,January,1,11480.0,1056.16,10423.84,3461.2200000000003,6962.62,66.79515418502203
BT-03996,2023-01-14,Central,General Trade,Rose Water Toner 200ml,14,220.0,9.3,60.94,Suresh K,2023,January,1,3080.0,286.44000000000005,2793.56,853.16,1940.4,69.45975744211688
BT-04401,2023-01-14,Central,Modern Trade,Lip Gloss,56,210.0,9.0,61.55,Sunita P,2023,January,1,11760.0,1058.3999999999999,10701.6,3446.7999999999997,7254.800000000001,67.79173207744637
BT-00039,2023-01-15,North,Pharmacy,Blush Palette,50,780.0,6.6,321.83,Rohit K,2023,January,1,39000.0,2574.0,36426.0,16091.5,20334.5,55.824136605721186
BT-00889,2023-01-15,South,Modern Trade,Nail Polish Set (12pc),59,570.0,27.4,231.99,Priya R,2023,January,1,33630.0,9214.619999999999,24415.38,13687.41,10727.970000000001,43.939393939393945
BT-01372,2023-01-15,West,Modern Trade,SPF 50 Sunscreen 100g,48,500.0,29.8,185.65,Rahul D,2023,January,1,24000.0,7152.0,16848.0,8911.2,7936.799999999999,47.1082621082621
BT-01473,2023-01-15,West,Pharmacy,Lip Gloss,44,190.0,28.7,62.83,Rahul D,2023,January,1,8360.0,2399.3199999999997,5960.68,2764.52,3196.1600000000003,53.62072783642135
BT-01520,2023-01-15,West,Modern Trade,Lip Gloss,58,330.0,24.1,97.28,Nidhi C,2023,January,1,19140.0,4612.740000000001,14527.259999999998,5642.24,8885.019999999999,61.1610172874995
BT-01526,2023-01-15,South,Online,Under Eye Cream 15ml,47,620.0,22.3,174.47,Anand V,2023,January,1,29140.0,6498.22,22641.78,8200.09,14441.689999999999,63.7833686220783
BT-01657,2023-01-15,Central,Salon Wholesale,Vitamin C Face Serum 30ml,14,580.0,7.9,162.92,Sunita P,2023,January,1,8120.0,641.48,7478.52,2280.8799999999997,5197.640000000001,69.50091729379612
BT-01897,2023-01-15,South,General Trade,Compact Powder,30,370.0,26.0,137.64,Kiran T,2023,January,1,11100.0,2886.0,8214.0,4129.2,4084.8,49.72972972972973
BT-02462,2023-01-15,Central,Pharmacy,Hair Oil 200ml,43,220.0,5.4,81.73,Vikram N,2023,January,1,9460.0,510.84000000000003,8949.16,3514.3900000000003,5434.7699999999995,60.72938689217759
BT-02485,2023-01-15,Central,Salon Wholesale,Hydrating Moisturiser 50ml,11,470.0,11.7,161.77,Sunita P,2023,January,1,5170.0,604.89,4565.11,1779.47,2785.6399999999994,61.02021638032817
BT-02887,2023-01-15,South,Salon Wholesale,Matte Lipstick,49,450.0,24.3,146.75,Priya R,2023,January,1,22050.0,5358.15,16691.85,7190.75,9501.099999999999,56.920592984001175
BT-03464,2023-01-15,Central,Online,Hair Serum 100ml,33,560.0,13.9,191.07,Suresh K,2023,January,1,18480.0,2568.7200000000003,15911.279999999999,6305.3099999999995,9605.97,60.37207565953211
BT-03487,2023-01-15,South,Pharmacy,Mascara,15,340.0,18.6,151.1,Anand V,2023,January,1,5100.0,948.6000000000001,4151.4,2266.5,1884.8999999999996,45.40396010984246
BT-03719,2023-01-15,East,Online,Mascara,40,330.0,8.6,128.93,Meena G,2023,January,1,13200.0,1135.1999999999998,12064.8,5157.200000000001,6907.5999999999985,57.25416086466414
BT-03787,2023-01-15,East,Online,Night Repair Cream 50ml,3,1110.0,5.7,424.69,Sneha B,2023,January,1,3330.0,189.81,3140.19,1274.07,1866.1200000000001,59.426977348504394
BT-04430,2023-01-15,East,Salon Wholesale,Mascara,13,360.0,9.9,146.27,Pooja N,2023,January,1,4680.0,463.32000000000005,4216.68,1901.5100000000002,2315.17,54.905043778517694
BT-04667,2023-01-15,South,Modern Trade,Night Repair Cream 50ml,3,880.0,19.8,318.82,Anand V,2023,January,1,2640.0,522.72,2117.2799999999997,956.46,1160.8199999999997,54.826003173883464
BT-04844,2023-01-15,South,Salon Wholesale,Vitamin C Face Serum 30ml,45,650.0,14.3,196.76,Anand V,2023,January,1,29250.0,4182.750000000001,25067.25,8854.199999999999,16213.050000000001,64.6782156000359
BT-04877,2023-01-15,West,General Trade,Lip Gloss,47,300.0,26.1,96.06,Nidhi C,2023,January,1,14100.0,3680.1000000000004,10419.9,4514.82,5905.08,56.67117726657646
BT-04878,2023-01-15,Central,Pharmacy,Compact Powder,3,420.0,13.1,161.53,Suresh K,2023,January,1,1260.0,165.06,1094.94,484.59000000000003,610.35,55.742780426324735
BT-00280,2023-01-16,Central,General Trade,Mascara,17,410.0,5.5,165.89,Sunita P,2023,January,1,6970.0,383.35,6586.65,2820.1299999999997,3766.52,57.18415279390889
BT-01379,2023-01-16,West,Modern Trade,Face Wash 100ml,57,300.0,30.2,80.91,Nidhi C,2023,January,1,17100.0,5164.2,11935.8,4611.87,7323.929999999999,61.36103151862464
BT-02404,2023-01-16,West,Modern Trade,Night Repair Cream 50ml,56,840.0,36.6,277.96,Nidhi C,2023,January,1,47040.0,17216.64,29823.36,15565.759999999998,14257.600000000002,47.806819888838824
BT-02645,2023-01-16,South,Online,Lip Gloss,31,320.0,31.2,101.06,Priya R,2023,January,1,9920.0,3095.04,6824.96,3132.86,3692.1,54.09702034883721
BT-02692,2023-01-16,Central,Salon Wholesale,Eyeshadow Palette 9-shade,18,970.0,10.0,457.84,Suresh K,2023,January,1,17460.0,1746.0,15714.0,8241.119999999999,7472.880000000001,47.555555555555564
BT-03101,2023-01-16,Central,Online,Compact Powder,20,280.0,10.3,99.6,Sunita P,2023,January,1,5600.0,576.8000000000001,5023.2,1992.0,3031.2,60.34400382226469
BT-03207,2023-01-16,North,Salon Wholesale,Eyeshadow Palette 9-shade,41,690.0,9.4,277.31,Deepa S,2023,January,1,28290.0,2659.26,25630.739999999998,11369.710000000001,14261.029999999997,55.64033656460951
BT-03442,2023-01-16,South,Online,Night Repair Cream 50ml,10,1170.0,28.6,381.19,Priya R,2023,January,1,11700.0,3346.2000000000003,8353.8,3811.9,4541.9,54.36926907515143
BT-03529,2023-01-16,Central,General Trade,Hair Oil 200ml,29,270.0,7.3,102.22,Vikram N,2023,January,1,7830.0,571.5899999999999,7258.41,2964.38,4294.03,59.15937512485516
BT-03656,2023-01-16,East,Salon Wholesale,Vitamin C Face Serum 30ml,60,660.0,16.6,203.68,Meena G,2023,January,1,39600.0,6573.6,33026.4,12220.800000000001,20805.6,62.996875227091046
BT-03696,2023-01-16,East,Online,Kajal Eye Pencil,27,180.0,6.4,61.45,Meena G,2023,January,1,4860.0,311.04,4548.96,1659.15,2889.81,63.52682811016144
BT-03799,2023-01-16,West,Pharmacy,Night Repair Cream 50ml,38,850.0,30.7,346.46,Nidhi C,2023,January,1,32300.0,9916.1,22383.9,13165.48,9218.420000000002,41.18326118326119
BT-04086,2023-01-16,South,Modern Trade,Hydrating Moisturiser 50ml,35,540.0,13.5,210.71,Anand V,2023,January,1,18900.0,2551.5,16348.5,7374.85,8973.65,54.88974523656604
BT-04580,2023-01-16,North,Salon Wholesale,Hair Oil 200ml,30,390.0,11.6,124.57,Anjali M,2023,January,1,11700.0,1357.1999999999998,10342.8,3737.1,6605.699999999999,63.86761805313841
BT-00089,2023-01-17,West,Modern Trade,Hair Serum 100ml,29,590.0,42.3,222.61,Priya S,2023,January,1,17110.0,7237.53,9872.470000000001,6455.6900000000005,3416.7800000000007,34.60917075463385
BT-01648,2023-01-17,Central,Online,Blush Palette,15,520.0,13.0,244.66,Vikram N,2023,January,1,7800.0,1014.0,6786.0,3669.9,3116.1,45.91954022988506
BT-01778,2023-01-17,South,Online,Matte Lipstick,28,360.0,18.9,115.78,Anand V,2023,January,1,10080.0,1905.1199999999997,8174.88,3241.84,4933.04,60.34388272366077
BT-02045,2023-01-17,South,Salon Wholesale,Rose Water Toner 200ml,20,220.0,29.7,64.17,Priya R,2023,January,1,4400.0,1306.8,3093.2,1283.4,1809.7999999999997,58.508987456355875
BT-02361,2023-01-17,West,General Trade,Kajal Eye Pencil,55,230.0,33.9,78.22,Nidhi C,2023,January,1,12650.0,4288.349999999999,8361.650000000001,4302.1,4059.550000000001,48.549628362823135
BT-02606,2023-01-17,West,Modern Trade,Hair Oil 200ml,13,370.0,22.2,115.29,Rahul D,2023,January,1,4810.0,1067.82,3742.1800000000003,1498.77,2243.4100000000003,59.94928090043772
BT-02773,2023-01-17,East,General Trade,Kajal Eye Pencil,53,140.0,5.6,35.36,Sneha B,2023,January,1,7420.0,415.52,7004.48,1874.08,5130.4,73.24455205811138
BT-03077,2023-01-17,Central,General Trade,Micellar Cleansing Water,12,300.0,5.8,88.41,Vikram N,2023,January,1,3600.0,208.79999999999998,3391.2,1060.92,2330.2799999999997,68.71549893842888
BT-03154,2023-01-17,Central,Online,Perfume 100ml EDP,31,2730.0,7.3,1279.01,Sunita P,2023,January,1,84630.0,6177.99,78452.01,39649.31,38802.7,49.4604281012048
BT-04105,2023-01-17,Central,Pharmacy,Micellar Cleansing Water,28,310.0,8.9,90.36,Sunita P,2023,January,1,8680.0,772.5200000000001,7907.48,2530.08,5377.4,68.0039658652314
BT-04542,2023-01-17,West,Online,Hydrating Moisturiser 50ml,34,500.0,27.3,164.75,Nidhi C,2023,January,1,17000.0,4641.0,12359.0,5601.5,6757.5,54.6767537826685
BT-00505,2023-01-18,South,General Trade,Blush Palette,49,810.0,31.0,338.66,Priya R,2023,January,1,39690.0,12303.9,27386.1,16594.34,10791.759999999998,39.40597602433351
BT-01240,2023-01-18,East,Pharmacy,Face Wash 100ml,50,260.0,13.3,66.33,Pooja N,2023,January,1,13000.0,1729.0,11271.0,3316.5,7954.5,70.57492680330051
BT-02193,2023-01-18,South,Online,Eyeshadow Palette 9-shade,16,700.0,20.6,338.31,Anand V,2023,January,1,11200.0,2307.2000000000003,8892.8,5412.96,3479.8399999999992,39.13098236775818
BT-02643,2023-01-18,South,General Trade,Eyeshadow Palette 9-shade,48,580.0,29.2,287.85,Priya R,2023,January,1,27840.0,8129.28,19710.72,13816.800000000001,5893.92,29.902104032729397
BT-03196,2023-01-18,North,Online,Vitamin C Face Serum 30ml,60,770.0,9.4,223.45,Rohit K,2023,January,1,46200.0,4342.8,41857.2,13407.0,28450.199999999997,67.96966830079413
BT-03534,2023-01-18,Central,General Trade,Mascara,13,410.0,9.2,159.28,Suresh K,2023,January,1,5330.0,490.36,4839.64,2070.64,2769.0000000000005,57.21499946276997
BT-04135,2023-01-18,West,Modern Trade,Rose Water Toner 200ml,47,230.0,38.8,61.64,Nidhi C,2023,January,1,10810.0,4194.28,6615.72,2897.08,3718.6400000000003,56.209150326797385
BT-04414,2023-01-18,South,Pharmacy,Nail Polish Set (12pc),52,490.0,20.4,207.37,Kiran T,2023,January,1,25480.0,5197.92,20282.08,10783.24,9498.840000000002,46.83365808635012
BT-04538,2023-01-18,South,Modern Trade,Compact Powder,40,350.0,15.1,106.19,Anand V,2023,January,1,14000.0,2114.0,11886.0,4247.6,7638.4,64.263839811543
BT-04624,2023-01-18,North,Online,Nail Polish Set (12pc),5,630.0,6.8,244.25,Deepa S,2023,January,1,3150.0,214.20000000000002,2935.8,1221.25,1714.5500000000002,58.40145786497718
BT-00216,2023-01-19,South,Modern Trade,Kajal Eye Pencil,28,210.0,23.9,66.28,Anand V,2023,January,1,5880.0,1405.32,4474.68,1855.8400000000001,2618.84,58.5257493273262
BT-00772,2023-01-19,North,General Trade,BB Cream 30ml,22,650.0,8.7,268.51,Anjali M,2023,January,1,14300.0,1244.1,13055.9,5907.219999999999,7148.68,54.75440222428175
BT-00986,2023-01-19,North,Modern Trade,Eyeshadow Palette 9-shade,48,630.0,13.0,285.33,Anjali M,2023,January,1,30240.0,3931.2000000000003,26308.8,13695.84,12612.96,47.94198139025725
BT-01480,2023-01-19,North,Online,Lip Gloss,40,330.0,5.7,117.81,Deepa S,2023,January,1,13200.0,752.4,12447.6,4712.4,7735.200000000001,62.14209968186639
BT-01602,2023-01-19,North,Modern Trade,Compact Powder,43,340.0,8.8,119.75,Deepa S,2023,January,1,14620.0,1286.5600000000002,13333.44,5149.25,8184.1900000000005,61.38093395252838
BT-01930,2023-01-19,South,Salon Wholesale,Nail Polish Set (12pc),47,610.0,15.2,253.39,Anand V,2023,January,1,28670.0,4357.84,24312.16,11909.33,12402.83,51.01492421899165
BT-02205,2023-01-19,Central,Modern Trade,SPF 50 Sunscreen 100g,40,340.0,11.8,150.35,Sunita P,2023,January,1,13600.0,1604.8000000000002,11995.2,6014.0,5981.200000000001,49.86327864479125
BT-02219,2023-01-19,Central,Modern Trade,Compact Powder,14,370.0,11.9,116.59,Sunita P,2023,January,1,5180.0,616.4200000000001,4563.58,1632.26,2931.3199999999997,64.23290486854619
BT-04343,2023-01-19,Central,Pharmacy,Blush Palette,15,590.0,8.5,235.53,Suresh K,2023,January,1,8850.0,752.25,8097.75,3532.95,4564.8,56.37121422617394
BT-04584,2023-01-19,Central,General Trade,Eyeshadow Palette 9-shade,36,880.0,7.8,415.27,Sunita P,2023,January,1,31680.0,2471.04,29208.96,14949.72,14259.24,48.8180339183593
BT-04733,2023-01-19,South,Online,Face Wash 100ml,17,300.0,23.5,84.63,Anand V,2023,January,1,5100.0,1198.5,3901.5,1438.71,2462.79,63.12418300653595
BT-00189,2023-01-20,North,Online,Lip Gloss,18,270.0,7.4,92.48,Rohit K,2023,January,1,4860.0,359.64000000000004,4500.36,1664.64,2835.7199999999993,63.010959123270126
BT-00327,2023-01-20,North,Online,BB Cream 30ml,52,520.0,10.2,184.39,Deepa S,2023,January,1,27040.0,2758.08,24281.92,9588.279999999999,14693.64,60.512677745417164
BT-00699,2023-01-20,North,Modern Trade,Night Repair Cream 50ml,40,1160.0,5.6,401.36,Deepa S,2023,January,1,46400.0,2598.3999999999996,43801.6,16054.400000000001,27747.199999999997,63.347457627118644
BT-01113,2023-01-20,South,Salon Wholesale,Matte Lipstick,20,510.0,21.9,179.06,Anand V,2023,January,1,10200.0,2233.7999999999997,7966.200000000001,3581.2,4385.000000000001,55.04506540132058
BT-01539,2023-01-20,East,Modern Trade,Kajal Eye Pencil,13,150.0,9.2,41.49,Pooja N,2023,January,1,1950.0,179.4,1770.6,539.37,1231.23,69.53744493392071
BT-01706,2023-01-20,Central,Online,Night Repair Cream 50ml,37,900.0,7.6,356.13,Suresh K,2023,January,1,33300.0,2530.7999999999997,30769.2,13176.81,17592.39,57.17532467532467
BT-02213,2023-01-20,East,Online,Perfume 100ml EDP,48,1560.0,15.4,740.06,Sneha B,2023,January,1,74880.0,11531.52,63348.479999999996,35522.88,27825.6,43.92465296720616
BT-02508,2023-01-20,North,Pharmacy,Blush Palette,25,550.0,7.5,251.13,Deepa S,2023,January,1,13750.0,1031.25,12718.75,6278.25,6440.5,50.63783783783784
BT-02549,2023-01-20,Central,Salon Wholesale,Perfume 100ml EDP,11,1760.0,8.4,768.24,Sunita P,2023,January,1,19360.0,1626.24,17733.76,8450.64,9283.119999999999,52.3471615720524
BT-02826,2023-01-20,Central,General Trade,Eyeshadow Palette 9-shade,49,640.0,8.7,302.27,Suresh K,2023,January,1,31360.0,2728.3199999999997,28631.68,14811.23,13820.45,48.26978368017525
BT-02906,2023-01-20,West,Salon Wholesale,Face Wash 100ml,39,250.0,36.4,71.12,Priya S,2023,January,1,9750.0,3549.0,6201.0,2773.6800000000003,3427.3199999999997,55.27044025157232
BT-02936,2023-01-20,North,Salon Wholesale,Hair Oil 200ml,18,290.0,12.9,101.82,Rohit K,2023,January,1,5220.0,673.38,4546.62,1832.7599999999998,2713.86,59.689615582564635
BT-04586,2023-01-20,South,Pharmacy,Perfume 100ml EDP,37,2330.0,20.4,1089.51,Priya R,2023,January,1,86210.0,17586.84,68623.16,40311.87,28311.29,41.25617357172126
BT-04968,2023-01-20,South,Pharmacy,Rose Water Toner 200ml,43,350.0,29.4,82.84,Priya R,2023,January,1,15050.0,4424.7,10625.3,3562.1200000000003,7063.1799999999985,66.4751112909753
BT-00009,2023-01-21,East,Salon Wholesale,SPF 50 Sunscreen 100g,44,340.0,12.1,145.83,Meena G,2023,January,1,14960.0,1810.1599999999999,13149.84,6416.52,6733.32,51.20457739409757
BT-00138,2023-01-21,West,Online,Blush Palette,42,520.0,40.6,213.93,Nidhi C,2023,January,1,21840.0,8867.04,12972.96,8985.06,3987.8999999999996,30.74009324009324
